perturbation_id,compound_id,compound_name,smiles,gene_symbol,regulation_label
BRD-FBDF768A_AC011491.2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC011491.2,up
BRD-FBDF768A_C3_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,C3,down
BRD-FBDF768A_SH2D3A_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,SH2D3A,down
BRD-FBDF768A_AC025278.2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC025278.2,up
BRD-FBDF768A_MBD3L5_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,MBD3L5,up
BRD-FBDF768A_MBD3L3_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,MBD3L3,down
BRD-FBDF768A_AC119396.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC119396.1,up
BRD-FBDF768A_AC119396.2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC119396.2,down
BRD-FBDF768A_AC008878.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC008878.1,down
BRD-FBDF768A_AC008763.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC008763.1,up
BRD-FBDF768A_MCEMP1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,MCEMP1,down
BRD-FBDF768A_LYPLA2P2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,LYPLA2P2,up
BRD-FBDF768A_CCL25_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,CCL25,down
BRD-FBDF768A_AC022146.2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC022146.2,up
BRD-FBDF768A_AC010323.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC010323.1,up
BRD-FBDF768A_AC010323.2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC010323.2,up
BRD-FBDF768A_AC136469.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC136469.1,down
BRD-FBDF768A_AC008734.2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC008734.2,down
BRD-FBDF768A_BOLA3P2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,BOLA3P2,down
BRD-FBDF768A_ZNF559-ZNF177_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,ZNF559-ZNF177,up
BRD-FBDF768A_AC011451.2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC011451.2,up
BRD-FBDF768A_AC011451.3_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC011451.3,up
BRD-FBDF768A_AC008567.2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC008567.2,up
BRD-FBDF768A_ZNF812P_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,ZNF812P,down
BRD-FBDF768A_AC008752.3_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC008752.3,up
BRD-FBDF768A_UBE2L4_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,UBE2L4,down
BRD-FBDF768A_AC008752.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC008752.1,up
BRD-FBDF768A_RF00156_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,RF00156,up
BRD-FBDF768A_RPL10P15_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,RPL10P15,down
BRD-FBDF768A_AC008752.2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC008752.2,down
BRD-FBDF768A_AC020931.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC020931.1,up
BRD-FBDF768A_AC011511.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC011511.1,up
BRD-FBDF768A_FDX2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,FDX2,down
BRD-FBDF768A_AC011461.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC011461.1,down
BRD-FBDF768A_MIR6793_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,MIR6793,down
BRD-FBDF768A_AC007229.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC007229.1,up
BRD-FBDF768A_AC011442.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC011442.1,up
BRD-FBDF768A_RN7SL192P_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,RN7SL192P,up
BRD-FBDF768A_AC011472.5_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC011472.5,up
BRD-FBDF768A_ANGPTL8_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,ANGPTL8,down
BRD-FBDF768A_TSPAN16_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,TSPAN16,up
BRD-FBDF768A_AC024575.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC024575.1,down
BRD-FBDF768A_ELAVL3_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,ELAVL3,up
BRD-FBDF768A_AC008481.2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC008481.2,up
BRD-FBDF768A_AC008481.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC008481.1,down
BRD-FBDF768A_GAPDHP76_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,GAPDHP76,down
BRD-FBDF768A_ZNF887P_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,ZNF887P,up
BRD-FBDF768A_AC008770.2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC008770.2,down
BRD-FBDF768A_RNA5SP466_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,RNA5SP466,down
BRD-FBDF768A_ZNF788P_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,ZNF788P,up
BRD-FBDF768A_AC012618.2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC012618.2,up
BRD-FBDF768A_ZNF709_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,ZNF709,up
BRD-FBDF768A_AC010422.4_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC010422.4,up
BRD-FBDF768A_AC010422.3_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC010422.3,up
BRD-FBDF768A_AC010422.2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC010422.2,up
BRD-FBDF768A_GNG14_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,GNG14,down
BRD-FBDF768A_AC018761.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC018761.1,up
BRD-FBDF768A_AC020934.2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC020934.2,down
BRD-FBDF768A_KLF1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,KLF1,up
BRD-FBDF768A_FARSA-AS1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,FARSA-AS1,down
BRD-FBDF768A_LYL1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,LYL1,down
BRD-FBDF768A_AC005546.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC005546.1,up
BRD-FBDF768A_NANOS3_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,NANOS3,up
BRD-FBDF768A_C19orf67_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,C19orf67,up
BRD-FBDF768A_LINC01841_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,LINC01841,down
BRD-FBDF768A_AC008569.2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC008569.2,down
BRD-FBDF768A_PTGER1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,PTGER1,down
BRD-FBDF768A_ADGRE2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,ADGRE2,up
BRD-FBDF768A_OR7C1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,OR7C1,down
BRD-FBDF768A_AC003956.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC003956.1,up
BRD-FBDF768A_EPHX3_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,EPHX3,up
BRD-FBDF768A_CYP4F23P_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,CYP4F23P,up
BRD-FBDF768A_CYP4F8_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,CYP4F8,down
BRD-FBDF768A_CYP4F3_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,CYP4F3,up
BRD-FBDF768A_CYP4F12_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,CYP4F12,up
BRD-FBDF768A_LINC01764_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,LINC01764,down
BRD-FBDF768A_CYP4F2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,CYP4F2,down
BRD-FBDF768A_AC005336.2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC005336.2,down
BRD-FBDF768A_AC005336.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC005336.1,up
BRD-FBDF768A_AC008894.3_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC008894.3,up
BRD-FBDF768A_AC020911.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC020911.1,down
BRD-FBDF768A_AC020917.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC020917.1,up
BRD-FBDF768A_RN7SL146P_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,RN7SL146P,down
BRD-FBDF768A_AC008764.4_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC008764.4,down
BRD-FBDF768A_AC008737.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC008737.1,down
BRD-FBDF768A_AC020908.3_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC020908.3,down
BRD-FBDF768A_AC010463.3_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC010463.3,up
BRD-FBDF768A_AC010319.4_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC010319.4,up
BRD-FBDF768A_TMEM221_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,TMEM221,down
BRD-FBDF768A_AC010618.3_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC010618.3,up
BRD-FBDF768A_AC010618.2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC010618.2,up
BRD-FBDF768A_FAM129C_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,FAM129C,up
BRD-FBDF768A_UNC13A_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,UNC13A,up
BRD-FBDF768A_JAK3_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,JAK3,down
BRD-FBDF768A_AC005796.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC005796.1,up
BRD-FBDF768A_KCNN1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,KCNN1,up
BRD-FBDF768A_PIK3R2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,PIK3R2,down
BRD-FBDF768A_AC007192.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC007192.1,up
BRD-FBDF768A_AC005759.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC005759.1,up
BRD-FBDF768A_RPL39P38_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,RPL39P38,up
BRD-FBDF768A_RN7SL513P_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,RN7SL513P,down
BRD-FBDF768A_AC005197.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC005197.1,up
BRD-FBDF768A_BORCS8-MEF2B_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,BORCS8-MEF2B,down
BRD-FBDF768A_MEF2B_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,MEF2B,down
BRD-FBDF768A_NCAN_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,NCAN,up
BRD-FBDF768A_AC011458.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC011458.1,up
BRD-FBDF768A_AC011477.7_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC011477.7,up
BRD-FBDF768A_AC011477.6_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC011477.6,down
BRD-FBDF768A_AC006539.2_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC006539.2,up
BRD-FBDF768A_AC011447.3_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC011447.3,down
BRD-FBDF768A_ZNF486_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,ZNF486,down
BRD-FBDF768A_AC011447.7_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC011447.7,up
BRD-FBDF768A_BNIP3P17_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,BNIP3P17,down
BRD-FBDF768A_ZNF626_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,ZNF626,up
BRD-FBDF768A_ZNF66_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,ZNF66,up
BRD-FBDF768A_RPL7AP10_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,RPL7AP10,up
BRD-FBDF768A_AC010615.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC010615.1,up
BRD-FBDF768A_LINC00664_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,LINC00664,up
BRD-FBDF768A_BNIP3P26_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,BNIP3P26,up
BRD-FBDF768A_AC123912.1_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,AC123912.1,down
BRD-FBDF768A_BNIP3P28_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,BNIP3P28,down
BRD-FBDF768A_ZNF257_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,ZNF257,up
BRD-FBDF768A_PCGF7P_LNCaP,BRD-FBDF768A,Enzalutamide,CC1(C)C(=O)N(c2ccc(C#N)cc2C(F)(F)F)C(=S)N1c3ccc(C(=O)NC)cc3F,PCGF7P,up
