perturbation_id,compound_id,compound_name,smiles,gene_symbol,regulation_label,log2fc
BRD-EA7176A6_RPS6KA1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,RPS6KA1,up,0.297088974
BRD-EA7176A6_SFN_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,SFN,down,-0.339140653
BRD-EA7176A6_WDTC1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,WDTC1,up,0.321852313
BRD-EA7176A6_CDC20_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,CDC20,up,0.310939496
BRD-EA7176A6_GADD45A_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,GADD45A,down,-0.26312103
BRD-EA7176A6_FAM69A_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,FAM69A,down,-0.366248199
BRD-EA7176A6_VAV3_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,VAV3,up,0.461297926
BRD-EA7176A6_GSTM2_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,GSTM2,up,0.504557061
BRD-EA7176A6_DENND2D_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,DENND2D,up,0.325127322
BRD-EA7176A6_NRAS_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,NRAS,down,-0.263414468
BRD-EA7176A6_CD58_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,CD58,down,-0.335449503
BRD-EA7176A6_PHGDH_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,PHGDH,up,0.440837389
BRD-EA7176A6_MINDY1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,MINDY1,up,0.344139067
BRD-EA7176A6_S100A4_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,S100A4,up,0.699913144
BRD-EA7176A6_S100A13_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,S100A13,up,0.389417384
BRD-EA7176A6_SLC27A3_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,SLC27A3,up,0.300387123
BRD-EA7176A6_SHC1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,SHC1,up,0.251663512
BRD-EA7176A6_MUC1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,MUC1,up,1.386740099
BRD-EA7176A6_PPOX_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,PPOX,up,0.306853851
BRD-EA7176A6_CREG1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,CREG1,down,-0.2534117
BRD-EA7176A6_MPZL1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,MPZL1,down,-0.313535566
BRD-EA7176A6_MPC2_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,MPC2,down,-0.282000628
BRD-EA7176A6_PLA2G4A_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,PLA2G4A,down,-0.265525284
BRD-EA7176A6_RGS2_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,RGS2,down,-0.370580298
BRD-EA7176A6_PTPRC_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,PTPRC,down,-0.862689189
BRD-EA7176A6_KIF14_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,KIF14,up,0.548727984
BRD-EA7176A6_CSRP1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,CSRP1,up,0.299621008
BRD-EA7176A6_IKBKE_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,IKBKE,up,0.346577281
BRD-EA7176A6_NENF_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,NENF,up,0.270235559
BRD-EA7176A6_EPRS_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,EPRS,down,-0.342267439
BRD-EA7176A6_NVL_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,NVL,down,-0.256464807
BRD-EA7176A6_RAB4A_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,RAB4A,down,-0.34216427
BRD-EA7176A6_NUP133_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,NUP133,down,-0.268347254
BRD-EA7176A6_RBM34_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,RBM34,down,-0.583121752
BRD-EA7176A6_ARID4B_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,ARID4B,up,0.294061612
BRD-EA7176A6_SCCPDH_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,SCCPDH,down,-0.257914266
BRD-EA7176A6_ID2_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,ID2,down,-0.296945127
BRD-EA7176A6_DNMT3A_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,DNMT3A,down,-0.283687756
BRD-EA7176A6_SLC1A4_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,SLC1A4,up,0.342003712
BRD-EA7176A6_KDM3A_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,KDM3A,down,-0.320997849
BRD-EA7176A6_FHL2_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,FHL2,down,-0.92286602
BRD-EA7176A6_IL1B_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,IL1B,down,-0.591214127
BRD-EA7176A6_PAX8_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,PAX8,up,0.370896896
BRD-EA7176A6_GLI2_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,GLI2,down,-0.514466061
BRD-EA7176A6_CXCR4_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,CXCR4,down,-0.598118802
BRD-EA7176A6_KIF5C_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,KIF5C,down,-0.42843654
BRD-EA7176A6_CHN1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,CHN1,down,-0.510240253
BRD-EA7176A6_HSPD1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,HSPD1,down,-0.318987783
BRD-EA7176A6_PECR_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,PECR,down,-0.295544058
BRD-EA7176A6_GPC1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,GPC1,up,0.289770373
BRD-EA7176A6_STK25_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,STK25,up,0.257730754
BRD-EA7176A6_BHLHE40_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,BHLHE40,down,-0.365005112
BRD-EA7176A6_EDEM1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,EDEM1,down,-0.280338408
BRD-EA7176A6_OXSR1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,OXSR1,down,-0.372735365
BRD-EA7176A6_SACM1L_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,SACM1L,down,-0.303423922
BRD-EA7176A6_SMARCC1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,SMARCC1,down,-0.273685235
BRD-EA7176A6_P4HTM_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,P4HTM,up,0.339046446
BRD-EA7176A6_RHOA_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,RHOA,up,0.261617059
BRD-EA7176A6_MAPKAPK3_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,MAPKAPK3,up,0.368286557
BRD-EA7176A6_TWF2_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,TWF2,up,0.301139773
BRD-EA7176A6_NT5DC2_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,NT5DC2,up,0.389649462
BRD-EA7176A6_TOMM70_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,TOMM70,down,-0.284047192
BRD-EA7176A6_GTPBP8_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,GTPBP8,down,-0.27631866
BRD-EA7176A6_GATA2_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,GATA2,up,0.399499702
BRD-EA7176A6_ATP2C1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,ATP2C1,down,-0.305375344
BRD-EA7176A6_COPB2_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,COPB2,down,-0.320697613
BRD-EA7176A6_PLS1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,PLS1,down,-0.261814345
BRD-EA7176A6_TIPARP_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,TIPARP,down,-1.344178082
BRD-EA7176A6_SMC4_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,SMC4,up,0.306039896
BRD-EA7176A6_SOX2_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,SOX2,down,-0.928172194
BRD-EA7176A6_IGF2BP2_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,IGF2BP2,up,0.763473082
BRD-EA7176A6_MFSD10_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,MFSD10,up,0.331910206
BRD-EA7176A6_WFS1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,WFS1,up,0.315647841
BRD-EA7176A6_UGDH_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,UGDH,down,-0.286696154
BRD-EA7176A6_HSD17B11_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,HSD17B11,down,-0.265955156
BRD-EA7176A6_NUDT9_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,NUDT9,down,-0.403388592
BRD-EA7176A6_HERC6_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,HERC6,down,-0.545978845
BRD-EA7176A6_SNCA_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,SNCA,up,0.784590127
BRD-EA7176A6_CENPE_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,CENPE,up,1.373139104
BRD-EA7176A6_INPP4B_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,INPP4B,down,-0.58650163
BRD-EA7176A6_FAT1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,FAT1,down,-0.260838684
BRD-EA7176A6_RAI14_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,RAI14,down,-0.300628932
BRD-EA7176A6_OXCT1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,OXCT1,down,-0.298657402
BRD-EA7176A6_GHR_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,GHR,down,-0.587702475
BRD-EA7176A6_HMGCS1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,HMGCS1,down,-0.472764705
BRD-EA7176A6_NNT_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,NNT,down,-2.401731781
BRD-EA7176A6_HMGCR_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,HMGCR,down,-0.475550806
BRD-EA7176A6_PPIC_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,PPIC,down,-0.277157015
BRD-EA7176A6_ALDH7A1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,ALDH7A1,up,2.394217779
BRD-EA7176A6_HSPA4_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,HSPA4,down,-0.315571545
BRD-EA7176A6_NR3C1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,NR3C1,up,1.106235168
BRD-EA7176A6_CSNK1A1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,CSNK1A1,down,-0.44249378
BRD-EA7176A6_TNIP1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,TNIP1,up,0.306828265
BRD-EA7176A6_G3BP1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,G3BP1,down,-0.365227527
BRD-EA7176A6_FGFR4_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,FGFR4,up,0.444619107
BRD-EA7176A6_PRR7_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,PRR7,up,0.314438869
BRD-EA7176A6_SQSTM1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,SQSTM1,up,0.346967506
BRD-EA7176A6_EDN1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,EDN1,down,-1.041093381
BRD-EA7176A6_SOX4_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,SOX4,down,-0.371574291
BRD-EA7176A6_CARMIL1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,CARMIL1,down,-0.600360201
BRD-EA7176A6_IER3_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,IER3,down,-1.396598876
BRD-EA7176A6_HLA-DRA_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,HLA-DRA,down,-1.493793646
BRD-EA7176A6_PSMB8_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,PSMB8,up,0.734291758
BRD-EA7176A6_HLA-DMA_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,HLA-DMA,up,0.266187261
BRD-EA7176A6_PPARD_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,PPARD,up,0.30721498
BRD-EA7176A6_UBE2J1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,UBE2J1,down,-0.352944871
BRD-EA7176A6_ASCC3_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,ASCC3,down,-0.47720596
BRD-EA7176A6_FOXO3_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,FOXO3,down,-0.460146625
BRD-EA7176A6_CDK19_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,CDK19,down,-0.274838327
BRD-EA7176A6_FYN_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,FYN,up,0.587881326
BRD-EA7176A6_HDAC2_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,HDAC2,down,-0.32981168
BRD-EA7176A6_MAP7_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,MAP7,down,-0.268997235
BRD-EA7176A6_TBP_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,TBP,up,0.295351023
BRD-EA7176A6_GPER1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,GPER1,up,0.547788582
BRD-EA7176A6_CYCS_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,CYCS,down,-0.286857941
BRD-EA7176A6_FKBP14_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,FKBP14,down,-0.318601677
BRD-EA7176A6_NUDCD3_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,NUDCD3,up,0.274053602
BRD-EA7176A6_IGFBP3_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,IGFBP3,down,-0.599300189
BRD-EA7176A6_GRB10_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,GRB10,up,0.293587277
BRD-EA7176A6_EGFR_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,EGFR,down,-0.434848202
BRD-EA7176A6_HSPB1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,HSPB1,up,0.330908117
BRD-EA7176A6_FZD1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,FZD1,down,-0.251984193
BRD-EA7176A6_PLOD3_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,PLOD3,up,0.265960673
BRD-EA7176A6_FIS1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,FIS1,up,0.262405123
BRD-EA7176A6_DLD_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,DLD,down,-0.31973921
BRD-EA7176A6_TES_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,TES,down,-0.336733659
BRD-EA7176A6_CALU_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,CALU,down,-0.32649842
BRD-EA7176A6_NOS3_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,NOS3,up,0.381596087
BRD-EA7176A6_PRKAG2_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,PRKAG2,down,-0.261358197
BRD-EA7176A6_INSIG1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,INSIG1,down,-0.424268534
BRD-EA7176A6_MSRA_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,MSRA,up,0.373946927
BRD-EA7176A6_SORBS3_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,SORBS3,up,0.46011092
BRD-EA7176A6_EIF4EBP1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,EIF4EBP1,up,0.463737824
BRD-EA7176A6_KAT6A_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,KAT6A,down,-0.270888654
BRD-EA7176A6_CEBPD_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,CEBPD,down,-0.254942055
BRD-EA7176A6_MTFR1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,MTFR1,down,-0.271293543
BRD-EA7176A6_TRIB1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,TRIB1,up,0.270856549
BRD-EA7176A6_TSTA3_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,TSTA3,up,0.345230349
BRD-EA7176A6_EXOSC4_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,EXOSC4,up,0.340854719
BRD-EA7176A6_VPS28_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,VPS28,up,0.33181757
BRD-EA7176A6_KLHL9_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,KLHL9,down,-0.293048579
BRD-EA7176A6_SYK_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,SYK,down,-1.002878546
BRD-EA7176A6_C5_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,C5,up,0.549093584
BRD-EA7176A6_FPGS_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,FPGS,up,0.371311239
BRD-EA7176A6_SPTAN1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,SPTAN1,up,0.304762175
BRD-EA7176A6_MRPS2_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,MRPS2,up,0.256297276
BRD-EA7176A6_NPDC1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,NPDC1,up,0.43749336
BRD-EA7176A6_YME1L1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,YME1L1,down,-0.417660398
BRD-EA7176A6_BAMBI_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,BAMBI,up,0.528320021
BRD-EA7176A6_CDK1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,CDK1,up,0.304909547
BRD-EA7176A6_ARID5B_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,ARID5B,down,-0.34627362
BRD-EA7176A6_PCBD1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,PCBD1,up,0.260921564
BRD-EA7176A6_ZMIZ1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,ZMIZ1,down,-0.259639604
BRD-EA7176A6_FAS_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,FAS,up,0.256684752
BRD-EA7176A6_IDE_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,IDE,down,-0.266474965
BRD-EA7176A6_TM9SF3_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,TM9SF3,down,-0.361352084
BRD-EA7176A6_ZDHHC6_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,ZDHHC6,down,-0.362831748
BRD-EA7176A6_RNH1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,RNH1,up,0.304066241
BRD-EA7176A6_CTSD_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,CTSD,up,0.49206361
BRD-EA7176A6_CD44_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,CD44,down,-0.429596669
BRD-EA7176A6_DDB2_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,DDB2,up,0.389913924
BRD-EA7176A6_UBE2L6_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,UBE2L6,up,0.328667378
BRD-EA7176A6_EML3_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,EML3,up,0.302814479
BRD-EA7176A6_BAD_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,BAD,up,0.345333693
BRD-EA7176A6_CAPN1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,CAPN1,up,0.334238626
BRD-EA7176A6_CCDC85B_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,CCDC85B,up,0.422223308
BRD-EA7176A6_FOSL1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,FOSL1,up,0.334730256
BRD-EA7176A6_B4GAT1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,B4GAT1,up,0.25705471
BRD-EA7176A6_RAD9A_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,RAD9A,up,0.298318835
BRD-EA7176A6_POLD4_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,POLD4,up,0.445991161
BRD-EA7176A6_CCND1_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,CCND1,down,-0.275241769
BRD-EA7176A6_SLC35F2_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,SLC35F2,down,-0.64256041
BRD-EA7176A6_DDX10_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,DDX10,down,-0.393593256
BRD-EA7176A6_SLC37A4_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,SLC37A4,up,0.322456279
BRD-EA7176A6_C2CD2L_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,C2CD2L,up,0.313074851
BRD-EA7176A6_GAPDH_LNCaP,BRD-EA7176A6,VPC17005,PRECOMPUTED,GAPDH,up,0.361615466
